4982338935,15621249355
135921418,99296333617021
837210893,115189806176165
1419901498,18513258033
5645424725,17464172914
393516818,16665209906
5866682390,94860369431022
1762915690,123465603769790
7074476708,134683300477638
7742077340,131391611638668
481019142,72092576824481
7304701373,88596212409803
7777623611,124902284994394
